id,username,email,first_name,last_name,addresses,age,gender,persona,discount_persona,selectable_user
2548,user2548,robert.lewis@example.com,Robert,Lewis,"[{'first_name': 'Robert', 'last_name': 'Lewis', 'address1': '86421 Amanda Row Suite 395', 'address2': '', 'country': 'US', 'city': 'Port Matthewchester', 'state': 'DC', 'zipcode': '20013', 'default': True}]",32,M,homedecor_electronics_outdoors,lower_priced_products,True
2549,user2549,patricia.hampton@example.com,Patricia,Hampton,"[{'first_name': 'Patricia', 'last_name': 'Hampton', 'address1': '56109 Erica Island', 'address2': '', 'country': 'US', 'city': 'West Catherinemouth', 'state': 'DE', 'zipcode': '19817', 'default': True}]",32,F,groceries_seasonal_tools,all_discounts,True
2550,user2550,kathryn.hinton@example.com,Kathryn,Hinton,"[{'first_name': 'Kathryn', 'last_name': 'Hinton', 'address1': '2652 Justin Plains Apt. 544', 'address2': '', 'country': 'US', 'city': 'Jasonport', 'state': 'OR', 'zipcode': '97040', 'default': True}]",20,F,books_apparel_homedecor,lower_priced_products,True
2551,user2551,katie.nixon@example.com,Katie,Nixon,"[{'first_name': 'Katie', 'last_name': 'Nixon', 'address1': '2062 Farmer Center', 'address2': '', 'country': 'US', 'city': 'Craneport', 'state': 'MI', 'zipcode': '48292', 'default': True}]",30,F,housewares_tools_beauty,discount_indifferent,True
2552,user2552,benjamin.jackson@example.com,Benjamin,Jackson,"[{'first_name': 'Benjamin', 'last_name': 'Jackson', 'address1': '53648 Payne Junction Apt. 052', 'address2': '', 'country': 'US', 'city': 'Port Jennifer', 'state': 'DC', 'zipcode': '20012', 'default': True}]",22,M,seasonal_furniture_floral,lower_priced_products,True
2553,user2553,jeffery.duncan@example.com,Jeffery,Duncan,"[{'first_name': 'Jeffery', 'last_name': 'Duncan', 'address1': '18947 John Drive Apt. 624', 'address2': '', 'country': 'US', 'city': 'Port Dylanfort', 'state': 'WA', 'zipcode': '98806', 'default': True}]",47,M,housewares_tools_beauty,discount_indifferent,True
2554,user2554,thomas.stephens@example.com,Thomas,Stephens,"[{'first_name': 'Thomas', 'last_name': 'Stephens', 'address1': '09411 Mikayla Extension', 'address2': '', 'country': 'US', 'city': 'Lake Williamport', 'state': 'TX', 'zipcode': '73301', 'default': True}]",57,M,housewares_floral_seasonal,discount_indifferent,True
2555,user2555,kathleen.nielsen@example.com,Kathleen,Nielsen,"[{'first_name': 'Kathleen', 'last_name': 'Nielsen', 'address1': '81485 Thomas Plains', 'address2': '', 'country': 'US', 'city': 'South Johnmouth', 'state': 'WI', 'zipcode': '54049', 'default': True}]",21,F,floral_beauty_jewelry,all_discounts,True
2556,user2556,karen.rogers@example.com,Karen,Rogers,"[{'first_name': 'Karen', 'last_name': 'Rogers', 'address1': '832 Hunt Lakes Suite 092', 'address2': '', 'country': 'US', 'city': 'Wallaceborough', 'state': 'DC', 'zipcode': '20018', 'default': True}]",58,F,seasonal_furniture_floral,discount_indifferent,True
2557,user2557,jared.washington@example.com,Jared,Washington,"[{'first_name': 'Jared', 'last_name': 'Washington', 'address1': '0658 Davis Mountains', 'address2': '', 'country': 'US', 'city': 'West Diana', 'state': 'WA', 'zipcode': '98514', 'default': True}]",36,M,apparel_footwear_accessories,discount_indifferent,True
2558,user2558,sharon.sanchez@example.com,Sharon,Sanchez,"[{'first_name': 'Sharon', 'last_name': 'Sanchez', 'address1': '21828 Adam Run', 'address2': '', 'country': 'US', 'city': 'Elizabethside', 'state': 'UT', 'zipcode': '84523', 'default': True}]",29,F,electronics_outdoors_footwear,all_discounts,True
2559,user2559,joseph.frank@example.com,Joseph,Frank,"[{'first_name': 'Joseph', 'last_name': 'Frank', 'address1': '08981 Cristina Ranch', 'address2': '', 'country': 'US', 'city': 'Charlesstad', 'state': 'OH', 'zipcode': '45585', 'default': True}]",21,M,outdoors_instruments_groceries,lower_priced_products,True
2560,user2560,tony.wright@example.com,Tony,Wright,"[{'first_name': 'Tony', 'last_name': 'Wright', 'address1': '85738 Julie Gateway Apt. 490', 'address2': '', 'country': 'US', 'city': 'Jamieberg', 'state': 'NV', 'zipcode': '89007', 'default': True}]",35,M,instruments_books_electronics,all_discounts,True
2561,user2561,kathryn.ware@example.com,Kathryn,Ware,"[{'first_name': 'Kathryn', 'last_name': 'Ware', 'address1': '905 Moore Isle Apt. 649', 'address2': '', 'country': 'US', 'city': 'Nguyenbury', 'state': 'GA', 'zipcode': '31286', 'default': True}]",46,F,floral_beauty_jewelry,lower_priced_products,True
2562,user2562,samuel.coleman@example.com,Samuel,Coleman,"[{'first_name': 'Samuel', 'last_name': 'Coleman', 'address1': '5834 Johnson Ville Apt. 790', 'address2': '', 'country': 'US', 'city': 'Lake Carolland', 'state': 'NC', 'zipcode': '27417', 'default': True}]",42,M,floral_beauty_jewelry,lower_priced_products,True
2563,user2563,eric.gutierrez@example.com,Eric,Gutierrez,"[{'first_name': 'Eric', 'last_name': 'Gutierrez', 'address1': '8479 Hernandez Viaduct', 'address2': '', 'country': 'US', 'city': 'South Matthewstad', 'state': 'IL', 'zipcode': '61445', 'default': True}]",20,M,housewares_tools_beauty,all_discounts,True
2564,user2564,jennifer.calderon@example.com,Jennifer,Calderon,"[{'first_name': 'Jennifer', 'last_name': 'Calderon', 'address1': '77779 Perry Turnpike Suite 814', 'address2': '', 'country': 'US', 'city': 'Port Michaelville', 'state': 'NC', 'zipcode': '27418', 'default': True}]",21,F,accessories_groceries_books,discount_indifferent,True
2565,user2565,michele.tucker@example.com,Michele,Tucker,"[{'first_name': 'Michele', 'last_name': 'Tucker', 'address1': '7633 Deborah View', 'address2': '', 'country': 'US', 'city': 'Campbellstad', 'state': 'KY', 'zipcode': '41013', 'default': True}]",32,F,groceries_seasonal_tools,lower_priced_products,True
2566,user2566,jason.martinez@example.com,Jason,Martinez,"[{'first_name': 'Jason', 'last_name': 'Martinez', 'address1': '200 Guzman Mill Apt. 166', 'address2': '', 'country': 'US', 'city': 'Annahaven', 'state': 'AZ', 'zipcode': '85545', 'default': True}]",28,M,apparel_footwear_accessories,all_discounts,True
2567,user2567,jamie.mccoy@example.com,Jamie,Mccoy,"[{'first_name': 'Jamie', 'last_name': 'Mccoy', 'address1': '865 Chris Port', 'address2': '', 'country': 'US', 'city': 'Port Scott', 'state': 'CO', 'zipcode': '80452', 'default': True}]",26,F,floral_beauty_jewelry,discount_indifferent,True
2568,user2568,russell.williams@example.com,Russell,Williams,"[{'first_name': 'Russell', 'last_name': 'Williams', 'address1': '81471 Mark Skyway', 'address2': '', 'country': 'US', 'city': 'Jensenberg', 'state': 'CA', 'zipcode': '91559', 'default': True}]",28,M,apparel_footwear_accessories,lower_priced_products,True
2569,user2569,kevin.knight@example.com,Kevin,Knight,"[{'first_name': 'Kevin', 'last_name': 'Knight', 'address1': '58381 Hall Extension Suite 661', 'address2': '', 'country': 'US', 'city': 'Johnstad', 'state': 'KY', 'zipcode': '41131', 'default': True}]",46,M,outdoors_instruments_groceries,lower_priced_products,True
2570,user2570,john.castillo@example.com,John,Castillo,"[{'first_name': 'John', 'last_name': 'Castillo', 'address1': '0064 Donald Cliff', 'address2': '', 'country': 'US', 'city': 'Port Michael', 'state': 'MS', 'zipcode': '38660', 'default': True}]",55,M,housewares_floral_seasonal,all_discounts,True
2571,user2571,james.jones@example.com,James,Jones,"[{'first_name': 'James', 'last_name': 'Jones', 'address1': '50469 Roberts Ridge Apt. 735', 'address2': '', 'country': 'US', 'city': 'Mathisstad', 'state': 'KS', 'zipcode': '66218', 'default': True}]",32,M,seasonal_furniture_floral,lower_priced_products,True
2572,user2572,jasmine.armstrong@example.com,Jasmine,Armstrong,"[{'first_name': 'Jasmine', 'last_name': 'Armstrong', 'address1': '081 Janice Radial', 'address2': '', 'country': 'US', 'city': 'Port Vincentside', 'state': 'MS', 'zipcode': '38861', 'default': True}]",53,F,housewares_tools_beauty,lower_priced_products,True
2573,user2573,steven.le@example.com,Steven,Le,"[{'first_name': 'Steven', 'last_name': 'Le', 'address1': '0444 Rita Summit Suite 295', 'address2': '', 'country': 'US', 'city': 'Candaceview', 'state': 'TX', 'zipcode': '73301', 'default': True}]",29,M,groceries_seasonal_tools,lower_priced_products,True
2574,user2574,debra.doyle@example.com,Debra,Doyle,"[{'first_name': 'Debra', 'last_name': 'Doyle', 'address1': '68402 Ricky Cliffs Suite 490', 'address2': '', 'country': 'US', 'city': 'Longtown', 'state': 'TX', 'zipcode': '73301', 'default': True}]",34,F,homedecor_electronics_outdoors,discount_indifferent,True
2575,user2575,michael.rogers@example.com,Michael,Rogers,"[{'first_name': 'Michael', 'last_name': 'Rogers', 'address1': '5949 Carpenter Alley Suite 002', 'address2': '', 'country': 'US', 'city': 'New Jennifertown', 'state': 'ND', 'zipcode': '58644', 'default': True}]",26,M,housewares_floral_seasonal,all_discounts,True
2576,user2576,lauren.mann@example.com,Lauren,Mann,"[{'first_name': 'Lauren', 'last_name': 'Mann', 'address1': '61269 Hansen Passage Apt. 277', 'address2': '', 'country': 'US', 'city': 'West Jeffrey', 'state': 'SD', 'zipcode': '57201', 'default': True}]",40,F,furniture_homedecor_housewares,discount_indifferent,True
2577,user2577,robin.wallace@example.com,Robin,Wallace,"[{'first_name': 'Robin', 'last_name': 'Wallace', 'address1': '9656 Eugene Rapid Apt. 754', 'address2': '', 'country': 'US', 'city': 'Sandersland', 'state': 'OK', 'zipcode': '73103', 'default': True}]",63,F,homedecor_electronics_outdoors,all_discounts,True
2578,user2578,clayton.roberts@example.com,Clayton,Roberts,"[{'first_name': 'Clayton', 'last_name': 'Roberts', 'address1': '6149 Chavez Isle Apt. 631', 'address2': '', 'country': 'US', 'city': 'Helenton', 'state': 'HI', 'zipcode': '96872', 'default': True}]",38,M,instruments_books_electronics,all_discounts,True
2579,user2579,tiffany.villanueva@example.com,Tiffany,Villanueva,"[{'first_name': 'Tiffany', 'last_name': 'Villanueva', 'address1': '55777 Phillip View', 'address2': '', 'country': 'US', 'city': 'East Marvin', 'state': 'TX', 'zipcode': '73301', 'default': True}]",30,F,books_apparel_homedecor,all_discounts,True
2580,user2580,richard.lyons@example.com,Richard,Lyons,"[{'first_name': 'Richard', 'last_name': 'Lyons', 'address1': '3741 Brown Knoll', 'address2': '', 'country': 'US', 'city': 'Brownhaven', 'state': 'NV', 'zipcode': '89343', 'default': True}]",40,M,groceries_seasonal_tools,lower_priced_products,True
2581,user2581,jacqueline.brown@example.com,Jacqueline,Brown,"[{'first_name': 'Jacqueline', 'last_name': 'Brown', 'address1': '91318 James Courts', 'address2': '', 'country': 'US', 'city': 'Lake Seanport', 'state': 'MN', 'zipcode': '56748', 'default': True}]",23,F,tools_housewares_apparel,discount_indifferent,True
2582,user2582,holly.rodriguez@example.com,Holly,Rodriguez,"[{'first_name': 'Holly', 'last_name': 'Rodriguez', 'address1': '32663 Kayla Drive', 'address2': '', 'country': 'US', 'city': 'Burnsberg', 'state': 'MN', 'zipcode': '55912', 'default': True}]",51,F,books_apparel_homedecor,all_discounts,True
2583,user2583,isabel.adams@example.com,Isabel,Adams,"[{'first_name': 'Isabel', 'last_name': 'Adams', 'address1': '506 Herring Wells Suite 458', 'address2': '', 'country': 'US', 'city': 'Savageview', 'state': 'WA', 'zipcode': '98350', 'default': True}]",35,F,accessories_groceries_books,discount_indifferent,True
2584,user2584,lisa.kane@example.com,Lisa,Kane,"[{'first_name': 'Lisa', 'last_name': 'Kane', 'address1': '52837 Nathaniel Turnpike Suite 694', 'address2': '', 'country': 'US', 'city': 'North Sheliamouth', 'state': 'WV', 'zipcode': '26250', 'default': True}]",33,F,groceries_seasonal_tools,discount_indifferent,True
2585,user2585,george.baldwin@example.com,George,Baldwin,"[{'first_name': 'George', 'last_name': 'Baldwin', 'address1': '380 Shane Prairie', 'address2': '', 'country': 'US', 'city': 'Tonyachester', 'state': 'IN', 'zipcode': '47551', 'default': True}]",38,M,instruments_books_electronics,all_discounts,True
2586,user2586,patricia.ray@example.com,Patricia,Ray,"[{'first_name': 'Patricia', 'last_name': 'Ray', 'address1': '037 George Cape Suite 821', 'address2': '', 'country': 'US', 'city': 'Vanceville', 'state': 'LA', 'zipcode': '71019', 'default': True}]",39,F,footwear_jewelry_furniture,discount_indifferent,True
2587,user2587,wendy.wood@example.com,Wendy,Wood,"[{'first_name': 'Wendy', 'last_name': 'Wood', 'address1': '8261 Lisa Prairie Apt. 217', 'address2': '', 'country': 'US', 'city': 'Oscarside', 'state': 'WY', 'zipcode': '82500', 'default': True}]",21,F,apparel_footwear_accessories,all_discounts,True
2588,user2588,brian.hall@example.com,Brian,Hall,"[{'first_name': 'Brian', 'last_name': 'Hall', 'address1': '701 Timothy Crescent', 'address2': '', 'country': 'US', 'city': 'Jenniferville', 'state': 'AR', 'zipcode': '71906', 'default': True}]",41,M,groceries_seasonal_tools,lower_priced_products,True
2589,user2589,brett.dennis@example.com,Brett,Dennis,"[{'first_name': 'Brett', 'last_name': 'Dennis', 'address1': '8027 Andersen Forks', 'address2': '', 'country': 'US', 'city': 'Danielsland', 'state': 'SD', 'zipcode': '57709', 'default': True}]",27,M,seasonal_furniture_floral,all_discounts,True
2590,user2590,taylor.carpenter@example.com,Taylor,Carpenter,"[{'first_name': 'Taylor', 'last_name': 'Carpenter', 'address1': '6496 Thompson Circle', 'address2': '', 'country': 'US', 'city': 'Stewartshire', 'state': 'NV', 'zipcode': '89261', 'default': True}]",42,F,seasonal_furniture_floral,lower_priced_products,True
2591,user2591,dawn.harris@example.com,Dawn,Harris,"[{'first_name': 'Dawn', 'last_name': 'Harris', 'address1': '0990 Rachel Manors', 'address2': '', 'country': 'US', 'city': 'Dominiqueberg', 'state': 'PA', 'zipcode': '15528', 'default': True}]",47,F,accessories_groceries_books,discount_indifferent,True
2592,user2592,elizabeth.montoya@example.com,Elizabeth,Montoya,"[{'first_name': 'Elizabeth', 'last_name': 'Montoya', 'address1': '48405 Morris Island', 'address2': '', 'country': 'US', 'city': 'Port Nathan', 'state': 'AL', 'zipcode': '36686', 'default': True}]",46,F,groceries_seasonal_tools,lower_priced_products,True
2593,user2593,carrie.blevins@example.com,Carrie,Blevins,"[{'first_name': 'Carrie', 'last_name': 'Blevins', 'address1': '425 Marilyn Garden', 'address2': '', 'country': 'US', 'city': 'New Calvin', 'state': 'MO', 'zipcode': '65336', 'default': True}]",37,F,beauty_accessories_instruments,lower_priced_products,True
2594,user2594,philip.adams@example.com,Philip,Adams,"[{'first_name': 'Philip', 'last_name': 'Adams', 'address1': '3933 Grant Ways', 'address2': '', 'country': 'US', 'city': 'Perezport', 'state': 'WI', 'zipcode': '54897', 'default': True}]",35,M,beauty_accessories_instruments,lower_priced_products,True
2595,user2595,robyn.stone@example.com,Robyn,Stone,"[{'first_name': 'Robyn', 'last_name': 'Stone', 'address1': '128 Barnes Locks', 'address2': '', 'country': 'US', 'city': 'New Hannah', 'state': 'KY', 'zipcode': '40159', 'default': True}]",23,F,footwear_jewelry_furniture,discount_indifferent,True
2596,user2596,theresa.white@example.com,Theresa,White,"[{'first_name': 'Theresa', 'last_name': 'White', 'address1': '7543 Stephanie Cape', 'address2': '', 'country': 'US', 'city': 'South Matthewside', 'state': 'NM', 'zipcode': '87197', 'default': True}]",45,F,instruments_books_electronics,discount_indifferent,True
2597,user2597,melissa.compton@example.com,Melissa,Compton,"[{'first_name': 'Melissa', 'last_name': 'Compton', 'address1': '68705 Morris Lock Suite 176', 'address2': '', 'country': 'US', 'city': 'Jeffreyport', 'state': 'KS', 'zipcode': '66433', 'default': True}]",28,F,footwear_jewelry_furniture,lower_priced_products,True
2598,user2598,andrew.phillips@example.com,Andrew,Phillips,"[{'first_name': 'Andrew', 'last_name': 'Phillips', 'address1': '974 Michael Manors', 'address2': '', 'country': 'US', 'city': 'Amberview', 'state': 'VT', 'zipcode': '05391', 'default': True}]",35,M,seasonal_furniture_floral,discount_indifferent,True
2599,user2599,michael.armstrong@example.com,Michael,Armstrong,"[{'first_name': 'Michael', 'last_name': 'Armstrong', 'address1': '375 Duncan Viaduct Apt. 244', 'address2': '', 'country': 'US', 'city': 'West Kathryn', 'state': 'NY', 'zipcode': '11808', 'default': True}]",28,M,seasonal_furniture_floral,lower_priced_products,True
2600,user2600,betty.tran@example.com,Betty,Tran,"[{'first_name': 'Betty', 'last_name': 'Tran', 'address1': '1319 Christopher Causeway Apt. 219', 'address2': '', 'country': 'US', 'city': 'South Michelleville', 'state': 'CO', 'zipcode': '81524', 'default': True}]",23,F,outdoors_instruments_groceries,discount_indifferent,True
2601,user2601,michael.brewer@example.com,Michael,Brewer,"[{'first_name': 'Michael', 'last_name': 'Brewer', 'address1': '3426 Jenkins Route Suite 528', 'address2': '', 'country': 'US', 'city': 'Lake Dominiqueton', 'state': 'SC', 'zipcode': '29347', 'default': True}]",39,M,electronics_outdoors_footwear,discount_indifferent,True
2602,user2602,regina.hutchinson@example.com,Regina,Hutchinson,"[{'first_name': 'Regina', 'last_name': 'Hutchinson', 'address1': '408 Love Ports Suite 876', 'address2': '', 'country': 'US', 'city': 'Christopherburgh', 'state': 'KS', 'zipcode': '66604', 'default': True}]",20,F,books_apparel_homedecor,lower_priced_products,True
2603,user2603,david.sanchez@example.com,David,Sanchez,"[{'first_name': 'David', 'last_name': 'Sanchez', 'address1': '38039 Victoria Street Apt. 459', 'address2': '', 'country': 'US', 'city': 'Weaverview', 'state': 'CA', 'zipcode': '91932', 'default': True}]",44,M,apparel_footwear_accessories,all_discounts,True
2604,user2604,lori.rodriguez@example.com,Lori,Rodriguez,"[{'first_name': 'Lori', 'last_name': 'Rodriguez', 'address1': '049 Brown Parkways Apt. 057', 'address2': '', 'country': 'US', 'city': 'New Joshuahaven', 'state': 'OH', 'zipcode': '43016', 'default': True}]",29,F,accessories_groceries_books,discount_indifferent,True
2605,user2605,brian.blankenship@example.com,Brian,Blankenship,"[{'first_name': 'Brian', 'last_name': 'Blankenship', 'address1': '883 Kenneth Plains Apt. 753', 'address2': '', 'country': 'US', 'city': 'Debraton', 'state': 'TX', 'zipcode': '73301', 'default': True}]",18,M,floral_beauty_jewelry,all_discounts,True
2606,user2606,stephanie.wright@example.com,Stephanie,Wright,"[{'first_name': 'Stephanie', 'last_name': 'Wright', 'address1': '4201 Nicole Canyon Suite 043', 'address2': '', 'country': 'US', 'city': 'Kendraborough', 'state': 'WV', 'zipcode': '25133', 'default': True}]",35,F,furniture_homedecor_housewares,all_discounts,True
2607,user2607,michelle.johnson@example.com,Michelle,Johnson,"[{'first_name': 'Michelle', 'last_name': 'Johnson', 'address1': '1535 Tanya Harbors Apt. 069', 'address2': '', 'country': 'US', 'city': 'North Colleenmouth', 'state': 'WY', 'zipcode': '82854', 'default': True}]",20,F,tools_housewares_apparel,lower_priced_products,True
2608,user2608,steven.giles@example.com,Steven,Giles,"[{'first_name': 'Steven', 'last_name': 'Giles', 'address1': '8669 Lawson Circles', 'address2': '', 'country': 'US', 'city': 'Palmerstad', 'state': 'NJ', 'zipcode': '07361', 'default': True}]",28,M,accessories_groceries_books,all_discounts,True
2609,user2609,susan.hill@example.com,Susan,Hill,"[{'first_name': 'Susan', 'last_name': 'Hill', 'address1': '8800 Kimberly Path', 'address2': '', 'country': 'US', 'city': 'Stacyfurt', 'state': 'MT', 'zipcode': '59352', 'default': True}]",42,F,groceries_seasonal_tools,lower_priced_products,True
2610,user2610,amber.gonzalez@example.com,Amber,Gonzalez,"[{'first_name': 'Amber', 'last_name': 'Gonzalez', 'address1': '923 Pruitt Harbor Suite 322', 'address2': '', 'country': 'US', 'city': 'East Sherri', 'state': 'SC', 'zipcode': '29873', 'default': True}]",20,F,tools_housewares_apparel,discount_indifferent,True
2611,user2611,tammy.weaver@example.com,Tammy,Weaver,"[{'first_name': 'Tammy', 'last_name': 'Weaver', 'address1': '765 Robin Harbor Apt. 282', 'address2': '', 'country': 'US', 'city': 'Frankton', 'state': 'AR', 'zipcode': '72319', 'default': True}]",48,F,housewares_floral_seasonal,all_discounts,True
2612,user2612,ashley.lopez@example.com,Ashley,Lopez,"[{'first_name': 'Ashley', 'last_name': 'Lopez', 'address1': '4316 Elijah Cove', 'address2': '', 'country': 'US', 'city': 'North Michaelbury', 'state': 'IN', 'zipcode': '46833', 'default': True}]",18,F,floral_beauty_jewelry,discount_indifferent,True
2613,user2613,haley.smith@example.com,Haley,Smith,"[{'first_name': 'Haley', 'last_name': 'Smith', 'address1': '073 Joseph Passage', 'address2': '', 'country': 'US', 'city': 'South Michaelhaven', 'state': 'MD', 'zipcode': '20331', 'default': True}]",27,F,books_apparel_homedecor,discount_indifferent,True
2614,user2614,kirk.crawford@example.com,Kirk,Crawford,"[{'first_name': 'Kirk', 'last_name': 'Crawford', 'address1': '87266 Julie Light', 'address2': '', 'country': 'US', 'city': 'Port Alan', 'state': 'IL', 'zipcode': '61753', 'default': True}]",43,M,apparel_footwear_accessories,all_discounts,True
2615,user2615,marc.bowen@example.com,Marc,Bowen,"[{'first_name': 'Marc', 'last_name': 'Bowen', 'address1': '98865 Ross Crossing Suite 666', 'address2': '', 'country': 'US', 'city': 'South Tammyland', 'state': 'HI', 'zipcode': '96703', 'default': True}]",29,M,housewares_tools_beauty,discount_indifferent,True
2616,user2616,deborah.williams@example.com,Deborah,Williams,"[{'first_name': 'Deborah', 'last_name': 'Williams', 'address1': '31480 Julie Fork Apt. 682', 'address2': '', 'country': 'US', 'city': 'Michaelstad', 'state': 'NJ', 'zipcode': '08617', 'default': True}]",22,F,instruments_books_electronics,all_discounts,True
2617,user2617,anna.gray@example.com,Anna,Gray,"[{'first_name': 'Anna', 'last_name': 'Gray', 'address1': '3344 Rogers Crossing Suite 306', 'address2': '', 'country': 'US', 'city': 'New Brooke', 'state': 'GA', 'zipcode': '30326', 'default': True}]",30,F,footwear_jewelry_furniture,all_discounts,True
2618,user2618,angela.beck@example.com,Angela,Beck,"[{'first_name': 'Angela', 'last_name': 'Beck', 'address1': '390 Porter Stravenue Suite 288', 'address2': '', 'country': 'US', 'city': 'Mcdonaldport', 'state': 'ME', 'zipcode': '04183', 'default': True}]",28,F,books_apparel_homedecor,all_discounts,True
2619,user2619,carolyn.acosta@example.com,Carolyn,Acosta,"[{'first_name': 'Carolyn', 'last_name': 'Acosta', 'address1': '11620 Ross Port Apt. 975', 'address2': '', 'country': 'US', 'city': 'South Christopherville', 'state': 'OK', 'zipcode': '73091', 'default': True}]",48,F,books_apparel_homedecor,discount_indifferent,True
2620,user2620,tony.gamble@example.com,Tony,Gamble,"[{'first_name': 'Tony', 'last_name': 'Gamble', 'address1': '19158 Johnson Plain', 'address2': '', 'country': 'US', 'city': 'Malonetown', 'state': 'DE', 'zipcode': '19735', 'default': True}]",29,M,groceries_seasonal_tools,all_discounts,True
2621,user2621,stephanie.santos@example.com,Stephanie,Santos,"[{'first_name': 'Stephanie', 'last_name': 'Santos', 'address1': '5587 Michelle Corners Apt. 244', 'address2': '', 'country': 'US', 'city': 'New Richardview', 'state': 'HI', 'zipcode': '96847', 'default': True}]",46,F,groceries_seasonal_tools,lower_priced_products,True
2622,user2622,cameron.gray@example.com,Cameron,Gray,"[{'first_name': 'Cameron', 'last_name': 'Gray', 'address1': '85009 Heather Coves Suite 306', 'address2': '', 'country': 'US', 'city': 'Lake Ericaburgh', 'state': 'WA', 'zipcode': '98508', 'default': True}]",52,M,housewares_floral_seasonal,all_discounts,True
2623,user2623,meghan.russell@example.com,Meghan,Russell,"[{'first_name': 'Meghan', 'last_name': 'Russell', 'address1': '5795 Luna Fords Apt. 708', 'address2': '', 'country': 'US', 'city': 'Port Joseph', 'state': 'MI', 'zipcode': '49958', 'default': True}]",33,F,apparel_footwear_accessories,lower_priced_products,True
2624,user2624,george.johnson@example.com,George,Johnson,"[{'first_name': 'George', 'last_name': 'Johnson', 'address1': '605 Barton Islands Apt. 600', 'address2': '', 'country': 'US', 'city': 'Tannerville', 'state': 'DE', 'zipcode': '19768', 'default': True}]",53,M,accessories_groceries_books,discount_indifferent,True
2625,user2625,pamela.martinez@example.com,Pamela,Martinez,"[{'first_name': 'Pamela', 'last_name': 'Martinez', 'address1': '1679 Melton Oval', 'address2': '', 'country': 'US', 'city': 'Emilystad', 'state': 'TN', 'zipcode': '37351', 'default': True}]",31,F,floral_beauty_jewelry,discount_indifferent,True
2626,user2626,jennifer.russell@example.com,Jennifer,Russell,"[{'first_name': 'Jennifer', 'last_name': 'Russell', 'address1': '03755 Kimberly Spring', 'address2': '', 'country': 'US', 'city': 'New Stevenville', 'state': 'HI', 'zipcode': '96782', 'default': True}]",60,F,seasonal_furniture_floral,discount_indifferent,True
2627,user2627,taylor.miller@example.com,Taylor,Miller,"[{'first_name': 'Taylor', 'last_name': 'Miller', 'address1': '67539 Timothy Meadows Suite 945', 'address2': '', 'country': 'US', 'city': 'Julieberg', 'state': 'CO', 'zipcode': '81575', 'default': True}]",21,M,floral_beauty_jewelry,all_discounts,True
2628,user2628,ruth.heath@example.com,Ruth,Heath,"[{'first_name': 'Ruth', 'last_name': 'Heath', 'address1': '3030 Wendy Knoll', 'address2': '', 'country': 'US', 'city': 'New Anthony', 'state': 'WI', 'zipcode': '54847', 'default': True}]",41,F,accessories_groceries_books,all_discounts,True
2629,user2629,cynthia.moore@example.com,Cynthia,Moore,"[{'first_name': 'Cynthia', 'last_name': 'Moore', 'address1': '37259 Nicholas Extension', 'address2': '', 'country': 'US', 'city': 'Julieton', 'state': 'UT', 'zipcode': '84565', 'default': True}]",35,F,housewares_tools_beauty,discount_indifferent,True
2630,user2630,hector.baxter@example.com,Hector,Baxter,"[{'first_name': 'Hector', 'last_name': 'Baxter', 'address1': '012 Flores Branch Apt. 173', 'address2': '', 'country': 'US', 'city': 'North Elizabeth', 'state': 'AK', 'zipcode': '99562', 'default': True}]",31,M,groceries_seasonal_tools,lower_priced_products,True
2631,user2631,carol.parks@example.com,Carol,Parks,"[{'first_name': 'Carol', 'last_name': 'Parks', 'address1': '83178 Ronald Pine', 'address2': '', 'country': 'US', 'city': 'Elizabethmouth', 'state': 'NY', 'zipcode': '10476', 'default': True}]",39,F,apparel_footwear_accessories,all_discounts,True
2632,user2632,madeline.howard@example.com,Madeline,Howard,"[{'first_name': 'Madeline', 'last_name': 'Howard', 'address1': '1247 Potter Forest', 'address2': '', 'country': 'US', 'city': 'Lake Linda', 'state': 'NC', 'zipcode': '27564', 'default': True}]",42,F,housewares_floral_seasonal,discount_indifferent,True
2633,user2633,lauren.moreno@example.com,Lauren,Moreno,"[{'first_name': 'Lauren', 'last_name': 'Moreno', 'address1': '4558 Erin Place', 'address2': '', 'country': 'US', 'city': 'Frymouth', 'state': 'CO', 'zipcode': '81652', 'default': True}]",18,F,furniture_homedecor_housewares,discount_indifferent,True
2634,user2634,victoria.hughes@example.com,Victoria,Hughes,"[{'first_name': 'Victoria', 'last_name': 'Hughes', 'address1': '03308 Donald Tunnel Apt. 287', 'address2': '', 'country': 'US', 'city': 'West Roberthaven', 'state': 'SD', 'zipcode': '57661', 'default': True}]",24,F,instruments_books_electronics,discount_indifferent,True
2635,user2635,ashley.tanner@example.com,Ashley,Tanner,"[{'first_name': 'Ashley', 'last_name': 'Tanner', 'address1': '928 Patricia Dam', 'address2': '', 'country': 'US', 'city': 'New Kellifurt', 'state': 'NV', 'zipcode': '89863', 'default': True}]",42,F,housewares_tools_beauty,lower_priced_products,True
2636,user2636,melissa.blair@example.com,Melissa,Blair,"[{'first_name': 'Melissa', 'last_name': 'Blair', 'address1': '7291 Valerie Views Suite 398', 'address2': '', 'country': 'US', 'city': 'West Christianfort', 'state': 'WY', 'zipcode': '82992', 'default': True}]",40,F,beauty_accessories_instruments,all_discounts,True
